country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","01-02-2024 11:00:00",21.606865,85.510538,PM2.5,59,196,148
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","01-02-2024 11:00:00",21.606865,85.510538,PM10,61,156,126
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","01-02-2024 11:00:00",20.9360711,85.1707021,NO2,44,50,46
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","01-02-2024 11:00:00",21.869985,85.167016,PM2.5,20,220,92
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","01-02-2024 11:00:00",21.869985,85.167016,NH3,8,13,10
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","01-02-2024 11:00:00",11.9309,79.8027,PM2.5,9,95,29
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","01-02-2024 11:00:00",31.620000,74.876512,NO2,10,14,11
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","01-02-2024 11:00:00",31.321907,75.578914,CO,20,79,55
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","01-02-2024 11:00:00","30.736056 ",76.209694,PM2.5,69,193,119
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","01-02-2024 11:00:00",30.649961,76.331442,NH3,2,2,2
India,Punjab,Patiala,"Model Town, Patiala - PPCB","01-02-2024 11:00:00",30.349388,76.366642,PM2.5,62,275,173
India,Punjab,Patiala,"Model Town, Patiala - PPCB","01-02-2024 11:00:00",30.349388,76.366642,PM10,57,160,118
India,Punjab,Patiala,"Model Town, Patiala - PPCB","01-02-2024 11:00:00",30.349388,76.366642,NO2,18,26,22
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","01-02-2024 11:00:00",31.0325454,76.5623046,PM10,43,243,108
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","01-02-2024 11:00:00",31.0325454,76.5623046,SO2,6,11,9
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","01-02-2024 11:00:00",31.0325454,76.5623046,CO,28,58,38
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","01-02-2024 11:00:00",26.470859,74.646594,OZONE,2,76,29
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","01-02-2024 11:00:00",27.554793,76.611536,PM10,78,217,125
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","01-02-2024 11:00:00",27.554793,76.611536,CO,50,107,60
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","01-02-2024 11:00:00",23.555190,74.440010,CO,22,93,32
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","01-02-2024 11:00:00",23.555190,74.440010,OZONE,22,139,46
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","01-02-2024 11:00:00",25.106006,76.469948,NO2,19,115,34
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","01-02-2024 11:00:00",25.106006,76.469948,OZONE,5,118,34
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","01-02-2024 11:00:00",28.194909,76.862296,NO2,12,32,20
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","01-02-2024 11:00:00",25.435774,75.644272,CO,4,64,24
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","01-02-2024 11:00:00",25.435774,75.644272,OZONE,12,49,16
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","01-02-2024 11:00:00",24.892047,74.623527,CO,4,104,12
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","01-02-2024 11:00:00",28.296139,74.961696,PM10,94,137,113
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","01-02-2024 11:00:00",28.296139,74.961696,CO,30,88,53
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","01-02-2024 11:00:00",26.895552,76.334753,PM10,159,395,238
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","01-02-2024 11:00:00",26.895552,76.334753,NO2,15,93,31
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","01-02-2024 11:00:00",26.895552,76.334753,OZONE,38,92,56
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","01-02-2024 11:00:00",26.699557,77.898881,NO2,3,26,18
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","01-02-2024 11:00:00",26.699557,77.898881,NH3,2,18,14
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","01-02-2024 11:00:00",26.699557,77.898881,CO,24,60,51
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","01-02-2024 11:00:00",23.837789,73.714926,NH3,7,10,8
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","01-02-2024 11:00:00",29.610750,74.283608,NO2,20,62,36
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","01-02-2024 11:00:00",26.902909,75.836858,PM10,97,147,118
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","01-02-2024 11:00:00",26.902909,75.836858,NO2,25,53,33
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","01-02-2024 11:00:00",26.902909,75.836858,SO2,5,19,11
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","01-02-2024 11:00:00",26.902909,75.836858,OZONE,21,74,32
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","01-02-2024 11:00:00",26.843698,75.766894,SO2,3,19,8
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","01-02-2024 11:00:00",26.786682,75.827928,OZONE,12,80,27
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","01-02-2024 11:00:00",26.960669,75.771817,NH3,6,6,6
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","01-02-2024 11:00:00",26.960669,75.771817,CO,44,100,65
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","01-02-2024 11:00:00",26.960669,75.771817,OZONE,21,126,44
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","01-02-2024 11:00:00",26.9502929,75.730943,CO,52,105,79
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","01-02-2024 11:00:00",26.912329,70.909168,PM2.5,38,355,165
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","01-02-2024 11:00:00",26.912329,70.909168,CO,22,68,47
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","01-02-2024 11:00:00",26.912329,70.909168,OZONE,5,85,46
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","01-02-2024 11:00:00",25.344694,72.626208,NO2,1,35,14
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","01-02-2024 11:00:00",25.344694,72.626208,SO2,4,12,7
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","01-02-2024 11:00:00",24.588397,76.172782,PM10,80,406,151
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","01-02-2024 11:00:00",26.268249,73.0193853,PM10,57,237,127
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","01-02-2024 11:00:00",26.295810,73.082283,NO2,10,102,35
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","01-02-2024 11:00:00",26.295810,73.082283,NH3,5,9,6
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","01-02-2024 11:00:00",26.295810,73.082283,CO,12,35,26
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","01-02-2024 11:00:00",26.215415,73.070156,PM10,65,262,117
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","01-02-2024 11:00:00",26.253384,72.976571,PM2.5,15,84,33
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","01-02-2024 11:00:00",26.253384,72.976571,CO,25,43,29
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","01-02-2024 11:00:00",26.506177,77.025989,CO,14,65,41
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","01-02-2024 11:00:00",25.164090,75.858137,NO2,23,124,57
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","01-02-2024 11:00:00",25.196024,75.855668,SO2,9,41,14
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","01-02-2024 11:00:00",25.14389,75.821256,PM10,55,312,106
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","01-02-2024 11:00:00",25.14389,75.821256,NO2,25,248,91
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","01-02-2024 11:00:00",25.14389,75.821256,NH3,14,19,16
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","01-02-2024 11:00:00",27.213494,73.734444,PM10,52,226,121
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","01-02-2024 11:00:00",27.213494,73.734444,CO,18,60,27
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","01-02-2024 11:00:00",27.213494,73.734444,OZONE,16,58,39
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","01-02-2024 11:00:00",25.771061," 73.340227",NO2,18,70,40
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","01-02-2024 11:00:00",24.041198,74.780702,NO2,10,54,27
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","01-02-2024 11:00:00",24.041198,74.780702,NH3,7,10,8
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","01-02-2024 11:00:00",25.036360,73.883502,PM10,29,100,61
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","01-02-2024 11:00:00",27.608912,75.153302,PM10,117,186,155
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","01-02-2024 11:00:00",24.885261,72.857549,NO2,8,52,22
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","01-02-2024 11:00:00",29.931624,73.864511,NO2,16,109,46
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","01-02-2024 11:00:00",29.931624,73.864511,SO2,3,7,5
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","01-02-2024 11:00:00",26.159933,75.780517,PM2.5,89,302,197
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","01-02-2024 11:00:00",26.159933,75.780517,SO2,2,14,5
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","01-02-2024 11:00:00",24.5886166,73.6321397,SO2,7,16,11
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","01-02-2024 11:00:00",12.8777316,80.0834807,SO2,NA,NA,NA
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","01-02-2024 11:00:00",12.9099161,80.1076538,SO2,1,1,1
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","01-02-2024 11:00:00",13.0664,"80.2112 ",PM2.5,18,145,48
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB","01-02-2024 11:00:00",13.218341,80.32027,PM2.5,17,117,39
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB","01-02-2024 11:00:00",13.218341,80.32027,OZONE,2,3,3
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","01-02-2024 11:00:00",13.1278,80.2642,CO,26,50,37
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","01-02-2024 11:00:00",13.1278,80.2642,OZONE,5,6,6
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","01-02-2024 11:00:00",12.9533,80.2357,SO2,1,6,4
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","01-02-2024 11:00:00",13.1036,80.2909,NH3,1,1,1
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","01-02-2024 11:00:00",13.1036,80.2909,CO,18,56,31
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","01-02-2024 11:00:00",13.0052189,80.2398125,PM10,23,115,55
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","01-02-2024 11:00:00",13.0052189,80.2398125,OZONE,7,36,10
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","01-02-2024 11:00:00",11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","01-02-2024 11:00:00",11.0328,77.0349,SO2,14,29,18
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","01-02-2024 11:00:00",11.6829898,79.7532099,PM10,22,79,41
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","01-02-2024 11:00:00",13.4127,80.1081,PM2.5,25,500,130
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","01-02-2024 11:00:00",13.4127,80.1081,NH3,2,2,2
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","01-02-2024 11:00:00",11.4068288,76.7138973,PM2.5,12,207,68
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","01-02-2024 11:00:00",11.4068288,76.7138973,NO2,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","01-02-2024 11:00:00",11.4068288,76.7138973,NH3,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","01-02-2024 11:00:00",11.4068288,76.7138973,SO2,13,13,13
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","01-02-2024 11:00:00",11.4068288,76.7138973,OZONE,5,5,5
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","01-02-2024 11:00:00",10.681158,78.741746,PM2.5,16,47,29
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","01-02-2024 11:00:00",11.679111,78.125052,SO2,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","01-02-2024 11:00:00","8.816428 ",78.099039,NO2,28,36,31
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","01-02-2024 11:00:00","8.816428 ",78.099039,CO,9,26,15
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","01-02-2024 11:00:00",11.0973603,77.3228673,NO2,9,77,29
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","01-02-2024 11:00:00",9.559382,77.948828,CO,24,32,28
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","01-02-2024 11:00:00",17.540891,78.358528,PM2.5,43,83,61
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","01-02-2024 11:00:00",17.540891,78.358528,PM10,46,123,89
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","01-02-2024 11:00:00",17.540891,78.358528,SO2,11,20,15
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","01-02-2024 11:00:00",17.460103,78.334361,NO2,18,30,23
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","01-02-2024 11:00:00",17.460103,78.334361,OZONE,3,4,4
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","01-02-2024 11:00:00",17.470431,78.566959,NO2,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","01-02-2024 11:00:00",17.470431,78.566959,CO,8,19,14
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","01-02-2024 11:00:00",17.518400,78.278777,OZONE,21,116,43
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","01-02-2024 11:00:00",17.393559,78.339194,NO2,7,12,8
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","01-02-2024 11:00:00",17.393559,78.339194,SO2,5,11,7
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","01-02-2024 11:00:00",17.544899,78.486949,OZONE,21,39,30
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","01-02-2024 11:00:00",17.429398,78.569354,PM10,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","01-02-2024 11:00:00",17.37206,78.50864,PM10,57,81,68
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","01-02-2024 11:00:00",17.37206,78.50864,SO2,13,27,22
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","01-02-2024 11:00:00",17.528544,78.286195,PM10,60,80,68
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","01-02-2024 11:00:00",17.528544,78.286195,NH3,2,3,3
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","01-02-2024 11:00:00",17.4559458,78.4332152,SO2,1,25,7
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","01-02-2024 11:00:00",17.417094,78.457437,CO,17,30,20
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","01-02-2024 11:00:00",17.417094,78.457437,OZONE,18,27,18
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","01-02-2024 11:00:00",17.349694,78.451437,CO,24,72,42
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","01-02-2024 11:00:00",23.8175497,91.2726974,NO2,9,40,18
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","01-02-2024 11:00:00",23.8175497,91.2726974,OZONE,1,16,2
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","01-02-2024 11:00:00",27.19865833,78.00598056,SO2,4,11,8
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","01-02-2024 11:00:00",27.19412,77.96237,PM10,37,133,88
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","01-02-2024 11:00:00",27.19412,77.96237,NO2,14,39,23
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","01-02-2024 11:00:00",27.19412,77.96237,OZONE,14,21,15
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","01-02-2024 11:00:00",27.19862,77.92066,NH3,2,4,3
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","01-02-2024 11:00:00",28.359581,79.414455,OZONE,NA,NA,NA
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","01-02-2024 11:00:00",27.168897,78.376960,PM2.5,57,106,82
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","01-02-2024 11:00:00",27.168897,78.376960,PM10,38,89,61
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","01-02-2024 11:00:00",27.168897,78.376960,NO2,17,18,17
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","01-02-2024 11:00:00",27.1594,78.3953,PM2.5,54,167,86
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.646233,77.358075,NO2,30,129,71
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.646233,77.358075,CO,4,54,12
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.646233,77.358075,OZONE,6,18,14
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.757294,77.278792,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.685382,77.453839,NO2,NA,NA,NA
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","01-02-2024 11:00:00",26.730136,83.433859,SO2,32,38,34
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","01-02-2024 11:00:00",26.730136,83.433859,CO,45,80,54
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","01-02-2024 11:00:00",28.47272,77.482000,NH3,NA,NA,NA
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","01-02-2024 11:00:00",28.47272,77.482000,SO2,NA,NA,NA
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","01-02-2024 11:00:00",28.47272,77.482000,CO,40,104,40
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","01-02-2024 11:00:00",28.557054,77.453663,CO,NA,NA,NA
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","01-02-2024 11:00:00",28.557054,77.453663,OZONE,5,37,30
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","01-02-2024 11:00:00",28.725645,77.749675,PM10,27,252,161
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","01-02-2024 11:00:00",28.725645,77.749675,NH3,11,18,13
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","01-02-2024 11:00:00",25.4547,78.6039,SO2,10,12,11
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","01-02-2024 11:00:00",26.428282,80.327067,CO,34,79,48
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","01-02-2024 11:00:00",26.509954,80.249612,PM2.5,39,207,96
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","01-02-2024 11:00:00",26.509954,80.249612,NO2,16,16,16
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","01-02-2024 11:00:00",26.509954,80.249612,SO2,23,26,23
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","01-02-2024 11:00:00",28.2348927,77.8683002,NH3,1,2,2
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","01-02-2024 11:00:00",28.2348927,77.8683002,SO2,35,92,52
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","01-02-2024 11:00:00",26.868120,81.005119,PM2.5,25,206,76
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","01-02-2024 11:00:00",26.868120,81.005119,SO2,2,34,12
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","01-02-2024 11:00:00",26.868120,81.005119,OZONE,53,71,57
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","01-02-2024 11:00:00",26.906111,80.948222,PM2.5,99,327,210
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","01-02-2024 11:00:00",26.906111,80.948222,NO2,25,90,52
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","01-02-2024 11:00:00",26.906111,80.948222,CO,34,105,40
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","01-02-2024 11:00:00",26.8458805,80.9365541,NO2,31,121,63
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","01-02-2024 11:00:00",26.8458805,80.9365541,CO,30,163,72
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","01-02-2024 11:00:00",26.83399722,80.8917361,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","01-02-2024 11:00:00",26.83399722,80.8917361,NH3,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","01-02-2024 11:00:00",28.999264,77.7590354,PM10,7,226,113
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","01-02-2024 11:00:00",28.999264,77.7590354,SO2,6,42,23
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","01-02-2024 11:00:00",28.9535882,77.7622941,PM2.5,11,336,175
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","01-02-2024 11:00:00",28.9535882,77.7622941,OZONE,10,27,15
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","01-02-2024 11:00:00",29.063510,77.709723,SO2,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","01-02-2024 11:00:00",29.063510,77.709723,CO,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","01-02-2024 11:00:00",28.83526,78.74460,SO2,7,22,17
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","01-02-2024 11:00:00",28.83526,78.74460,OZONE,13,307,18
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","01-02-2024 11:00:00",28.840739,78.697531,SO2,3,16,10
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","01-02-2024 11:00:00",28.840739,78.697531,OZONE,9,18,11
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","01-02-2024 11:00:00",28.856664,78.772638,NH3,5,10,5
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","01-02-2024 11:00:00",28.856664,78.772638,OZONE,12,37,16
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","01-02-2024 11:00:00",28.849399,78.742362,PM10,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","01-02-2024 11:00:00",28.849399,78.742362,CO,33,86,33
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","01-02-2024 11:00:00",29.4723508,77.7194031,NO2,13,80,45
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","01-02-2024 11:00:00",28.5447608,77.3231257,PM2.5,28,387,177
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","01-02-2024 11:00:00",28.6245479,77.3577104,PM2.5,29,420,195
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","01-02-2024 11:00:00",25.425602,81.917152,PM2.5,39,138,80
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","01-02-2024 11:00:00",25.494,81.863,CO,1,46,32
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","01-02-2024 11:00:00","25.44919916 ","81.82735986 ",SO2,7,86,37
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","01-02-2024 11:00:00",25.3505986,82.9083074,PM10,26,115,60
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","01-02-2024 11:00:00",25.301778,82.996789,OZONE,4,57,18
